RecID,fname,lname,mname,address,city,state,zip,ssn
B827003,MILAGROS NA ACEVEDO,2163,NEW CASTLE DR,WINSTON SALEM,NC,27103,7/14/67,
B899861,MILAGROS NA ACEVEDO,2163,NEW CASTLE DR,WINSTON SALEM,NC,27103,7/14/67,
A884281,R,ACEVEDO,LEE,7676 SEDGEWICK RIDGE RD,LEWISVILLE,NC,27023,725-32-7003
A941231,ROSA,ACEVEDO,LEE,7676 SEDGEWICK RIDGE RD,LEWISVILLE,NC,27023,725-32-7003
B791735,Rosa Lee Acevedo,7676,SEDGEWICK RIDGE RD,LEWISVILLE,NC,27023,3/14/22,
A900318,ROSE,ACEVEDO,,211 hedgecock ave,winston salem,nc,27104,
A864485,WENDY,ACEVEDO,VELAZQUEZ,2206 SAPONI VILLAGE CT,WINSTON SALEM,NC,27127,764-67-3574
B791834,WENDY VELAZQUEZ ACEVEDO,2206,saponi village ct,winston salem,nc,27127,,
B830544,WENDY  ACEVEDO,2206,SAPONI VILLAGE CT,WINSTON SALEM,NC,27127,4/7/55,
B940146,WENDY VELAZQUEZ ACEVEDO,2206,SAPONI VILLAGE CT,WINSTON SALEM,NC,27127,4/7/55,
B883474,YUDIAN NA ACEVEDO,4134,GRASSY KNOLL CIR,WINSTON SALEM,NC,27107,4/8/45,
B889578,YUDIAN NA ACEVEDO,4134,GRASSY KNOLL CIR,WINSTON SALEM,NC,27107,4/8/45,
A866973,NNEHA,ACHARYA,NAVUR,5289 HIDDEN STREAM DR,LEWISVILLE,NC,27023,
B914798, NAVUR ACHARYA,5289,HIDDEN STREAM DR,LEWISVILLE,NC,27023,7/7/59,
A868638,KATHY,ACHENBACH-WILL,LYNN,8408 KINSALE CT,CLEMMONS,NC,27012,441335082
B781109,KATHY LYNN ACHENBACH-WILL,8408,KINSALE CT,CLEMMONS,NC,27012,3/22/27,
B803260,KATHY LYNN ACHENBACH-WILL,8408,KINSALE CT,CLEMMONS,NC,27012,3/22/27,
A871815,JULIE,ACHESON,A,7355 BLUE WATER CT,BELEWS CREEK,NC,27009,964-47-3354
A888720,JULIE,ACHESON,ANN,7355 BLUE WATER CT,BELEWS CREEK,NC,27009,964-47-3354
B781913,ACHESON ANN JULIE,7355,BLUE WATER CT,BELEWS CREEK,NC,27009,4/6/65,
A851356,AGGREY,ACHI,JR,376 S CHERRY ST # B,KERNERSVILLE,NC,27284,314-14-8805
B938516,AGGREY JR ACHI,376,S CHERRY ST # B,KERNERSVILLE,NC,27284,12/9/60,
B961352,AGGREY J ACHI,376,S CHERRY ST # B,KERNERSVILLE,NC,27284,12/9/60,
B997016,AGGREY JR ACHI,376,s cherry st # b,kernersville,nc,27284,1960129,
A740183,CHRISTINE,ACHTEN,A,225 old wood ln,kernersville,nc,27284,
A823929,CHRISTINE,ACHTEN,ANN,225 old wood ln,kernersville,nc,27284,807-39-4308
A841819,CHRISTINE,ACHTEN,ANN,225 OLD WOOD LN,KERNERSVILLE,NC,27284,807-39-4308
A857649,CHRISTINE,ACHTEN,ANN,225 OLD WOOD LN,KERNERSVILLE,NC,27284,807-39-4308
B752047,CHRISTINE ANN ACHTEN,225,old wood ln,kernersville,nc,27284,10/2/95,
A840374,FRANCIS,ACHTEN,CHRISTIAN,3203 BROADWATER DR,KERNERSVILLE,NC,27284,182-82-4032
B905489,PATRICK ANTHONY ACHTEN,225,OLD WOOD LN,KERNERSVILLE,NC,27284,4/5/28,
B974948,THERESA ANN ACHTEN,3203,BROADWATER DR,KERNERSVILLE,NC,27284,6/28/03,
A848244,Juanita,Achteerberg,F,120 WILLIAMSHIRE CT,KERNERSVILLE,NC,27284,674-59-2451
A849108,JUANITA,ACHTERBERG,FISHER,120 WILLIAMSHIRE CT,KERNERSVILLE,NC,27284,674-59-2451
B802332,JUANITA  ACHTERBERG,120,WILLIAMSHIRE CT,KERNERSVILLE,NC,27284,10/9/36,
B906341,JUANITA FISHER ACHTERBERG,120,WILLIAMSHIRE CT,KERNERSVILLE,NC,27284,10/9/36,
A796385,CECILIA,ACILO,LAQUE,2100 CHANDLER PLACE CIR # J,CLEMMONS,NC,27012,616-94-7404
A846110,Cecilia,Acilo,,2100 CHANDLER PLACE CIR # J,CLEMMONS,NC,27012,616-94-7404
B968039,CECILIA LAQUE ACILO,2100,CHANDLER PLACE CIR # J,CLEMMONS,NC,27012,1968327,
A739902,BRITTANY,ACKER,A,905 DIZE DR,WINSTON SALEM,NC,27107,947-52-3882
A770845,CAMERON,ACKER,ELIJAH,905 DIZE DR,WINSTON SALEM,NC,27107,795-44-4271
A961300,CAMERON,ACKER,ELIJAH,905 DIZE DR,WINSTON SALEM,NC,27107,
B979270,CAMERON E ACKER,905,DIZE DR,WINSTON SALEM,NC,27107,,
A750040,CAROLYN,ACKER,LINDA,1919 FRANCIS ST,WINSTON SALEM,NC,27107,301-84-4064
A804429,CAROLYN,ACKER,,7948  POCKET RD  APT 32,SACRAMENTO,CA,95831,301844064
A962676,CAROLYN,ACKER,LINDA,3198  CORAL LAKE WAY   ,CORAL SPRINGS,FL,33065,301-84-4064
B903476,CAROLYN LINDA ACKER,1919,FRANCIS ST,WINSTON SALEM,NC,27107,8/19/17,
B922307,CAROLYN LINDA ACKER,1919,FRANCIS ST,WINSTON SALEM,NC,27107,8/19/17,
A860624,CHASTITY,ACKER,LAVONNE,905 DIZE DR,WINSTON SALEM,NC,27107,951-84-3654
B865927,CHRIS-TIAN  ACKER,837,FERRELL AVE,WINSTON SALEM,NC,27101,9/5/68,
A846798,Christopher,Acker,Emmanuel,3509 PLAZA RIDGE CIR # 10A,WINSTON SALEM,NC,27107,864-28-8007
A858611,Acker,Christopher,Emmanuel,3509 PLAZA RIDGE CIR # 10A,WINSTON SALEM,NC,27107,864-28-8007
A898468,CHRISTOPHER,ACKER,EMMANUEL,4931  FONSI DR   ,BROWNSVILLE,TX,78521,864-28-8007
B862326,Christopher Emmanuel Acker,3509,PLAZA RIDGE CIR # 10A,WINSTON SALEM,NC,27107,1951429,
A825525,CHRISTOPHER,ACKER,EMMANUEL,5630 JUDY LN,WINSTON SALEM,NC,27127,593-30-4090
B803201,CHRISTOPHER EMMANUEL ACKER,5630,judy ln,winston salem,nc,27127,2/18/73,
A770385,JABBAR,ACKER,,205 SHENANDOAH DR,WINSTON SALEM,NC,27103,135-91-9027
B901766,JANICE ANNETTE ACKER,1120,BURKE VILLAGE LN # D,WINSTON SALEM,NC,27105,1/21/17,
A779483,JEREMY,ACKER,JAMAR,1120 BURKE VILLAGE LN # D,WINSTON SALEM,NC,27105,623-19-7466
A902391,JEREMY,ACKER,JAMAR,1120 BURKE VILLAGE LN # D,WINSTON SALEM,NC,27105,623-19-7466
A931807,JEREMY,ACKER,JAMAR,1120 BURKE VILLAGE LN # D,WINSTON SALEM,NC,27105,623-19-7466
B883196,JEREMY  ACKER,1120,BURKE VILLAGE LN # D,WINSTON SALEM,NC,27105,1/28/69,
B978001,John Mack Acker,1919,FRANCIS ST,WINSTON SALEM,NC,27107,6/30/20,
A872890,JP,ACKER,MARSHALL,7868  MILLIKEN AVE  APT 395,RANCHO CUCAMONGA,CA,91730,822-82-2531
A923217,KENARD,ACKER,A,120 FARMWOOD DR # 17B,KERNERSVILLE,NC,27284,313-27-2789
A979797,KENARD,ACKER,,120 FARMWOOD DR # 17B,KERNERSVILLE,NC,27284,313-27-2789
B829923,KENARD ALEXANDER ACKER,120,FARMWOOD DR # 17B,KERNERSVILLE,NC,27284,4/24/00,
B829980,KENARD ALEXANDER ACKER,120,FARMWOOD DR # 17B,KERNERSVILLE,NC,27284,4/24/00,
B844963,KENARD ALEXANDER ACKER,120,FARMWOOD DR # 17B,KERNERSVILLE,NC,27284,4/24/00,
A803259,OLLIE,ACKER,,125 FERRELL HEIGHTS CT # 130,WINSTON SALEM,NC,27101,826-43-6206
B986456,OLLIE NA ACKER,125,FERRELL HEIGHTS CT # 130,WINSTON SALEM,NC,27101,3/28/06,
A968299,ORLIN,ACKER,ELIZAH,905 DIZE DR,WINSTON SALEM,NC,27107,342-30-1229
A764165,PEGGY,ACKER,SHORE,125 FERRELL HEIGHTS CT # 130,WINSTON SALEM,NC,27101,783-55-9959
B785624,PEGGY SHORE ACKER,125,FERRELL HEIGHTS CT # 130,WINSTON SALEM,NC,27101,2/22/13,
B887188,PEGGY SHORE ACKER,125,FERRELL HEIGHTS CT # 130,WINSTON SALEM,NC,27101,2/22/13,
A932834,Timothy,Acker,Dewjurn,3519 FIELDSTONE DR,WINSTON SALEM,NC,27105,757-69-6355
A984005,TIMOTHY,ACKER,DEWJURN,3519 FIELDSTONE DR,WINSTON SALEM,NC,27105,757-69-6355
B866778,TIMOTHY DEWJURN ACKER,714, MERIDIAN ST   ,DUARTE,CA,91010,1/21/22,
B989861,TIMOTHY D ACKER,3519,FIELDSTONE DR,WINSTON SALEM,NC,27105,1/21/22,
A757781,,ACKER,MONETTE,3850 SHERATON ST,WINSTON SALEM,NC,27105,487803350
A775647,TUNISIA,ACKER,MONETTE,3850 SHERATON ST,WINSTON SALEM,NC,27105,487-80-3350
A894833,TUNISIA,ACKER,MONETTE,3850 SHERATON ST,WINSTON SALEM,NC,27105,487-80-3350
B803122,TUNISIA MONETTE ACKER,3850,SHERATON ST,WINSTON SALEM,NC,27105,10/23/09,
B897018,TUNISIA MONETTE ACKER,3850,sheraton st,winston salem,nc,27105,10/23/09,
A843587,CHRISTOPHER,ACKERLY,BRYAN,118 WORTHDALE DR,WINSTON SALEM,NC,27103,342-13-8777
A916756,CHRISTOPHER,ACKERLY,B,118 WORTHDALE DR,WINSTON SALEM,NC,27103,342-13-8777
A996374,CHRISTOPHER,ACKERLY,BRYAN,118 WORTHDALE DR,WINSTON SALEM,NC,27103,342138777
B975561,CHRISTOPHER BRYAN ACKERLY,501,GLEN EAGLES DR,WINSTON SALEM,NC,27104,1/3/06,
B877647,ALEXANDER HATFIELS ACKERMAN,1008,KNOLLWOOD ST # A,WINSTON SALEM,NC,27103,10/4/08,
B894792,ALEXANDER H ACKERMAN,1008,KNOLLWOOD ST # A,WINSTON SALEM,NC,27103,10/4/08,
B959951,ALEXANDER HATFIELS ACKERMAN,1008,KNOLLWOOD ST # A,WINSTON SALEM,NC,27103,10/4/08,
B966338,CHRISTOPHER JAMES ACKERMAN,2115,PETERS CREEK PKWY # 505,WINSTON SALEM,NC,27127,7/20/85,
B941107,DEBRA J ACKERMAN,912,WIMBERLY WAY CT,KERNERSVILLE,NC,27284,8/26/43,
A786017,JOHN,ACKERMAN,,5013 SHEFFIELD PLACE DR,KERNERSVILLE,NC,27284,867-70-9950
B901455,JOHN RICHARD 15679,5013,SHEFFIELD PLACE DR,KERNERSVILLE,NC,27284,1/30/32,
B965399,JOHN RICHARD ACKERMAN,5013,SHEFFIELD PLACE DR,KERNERSVILLE,NC,27284,1/30/32,
B974770,JOHN RICHARD ACKERMAN,5013,SHEFFIELD PLACE DR,KERNERSVILLE,NC,27284,,
A900825,JUDITH,ACKERMAN,ANN,5013 SHEFFIELD PLACE DR,KERNERSVILLE,NC,27284,883-52-6694
B984920,JUDIITH ANN ACKERMAN,5013,SHEFFIELD PLACE DR,KERNERSVILLE,NC,27284,8/16/49,
B804385,MICHAEL LAURENCE ACKERMAN,1463,BROMWICH DR,WINSTON SALEM,NC,27127,3/20/07,
A752153,NICHOLAS,ACKERMAN,JAMES,4030 PATSY DR,WINSTON SALEM,NC,27107,880-13-7015
A904511,PAULA,ACKERMAN,,1849 VIRGINIA RD,WINSTON SALEM,NC,27104,491-80-4073
A908370,PAULA,ACKERMAN,,1849 VIRGINIA RD,WINSTON SALEM,NC,27104,491-80-4073
B970636,PAUULA NA ACKERMAN,1849,VIRGINIA RD,WINSTON SALEM,NC,27104,7/5/18,
A845470,RICHARD,ACKERMAN,FELIX,4850 THALES RD # I,WINSTON SALEM,NC,27104,291-33-6711
B984201,RICHARD FELIX ACKERMAN,4850,THALES RD # I,WINSTON SALEM,NC,27104,7/12/09,
B866653,THOMAS EDWARD ACKERMAN,14561, vista verdi rd   ,davie,fl,33325,7/4/80,
A806293,DANIEL,ACKERMANN,KURT,2873 MONTICELLO DR,WINSTON SALEM,NC,27106,740-46-2845
A895425,,ACKERMANN,KURT,2873 MONTICELLO DR,WINSTON SALEM,NC,27106,740-46-2845
B781698,DANIEL KURT ACKERMANN,2873,MONTICELLO DR,WINSTON SALEM,NC,27106,4/17/40,
B888910,DANIEL KURT ACKERMANN,2873,MONTICELLO DR,WINSTON SALEM,NC,27106,4/17/40,
A886280,ADRIANE,ACKERS,CONYTONIA,3540 RIDGEWOOD CT,WINSTON SALEM,NC,27107,850-54-6577
A897567,ADRIANE,ACKERS,CONYTONIA,300  CLEMENT RD   ,WEST MEMPHIS,AR,72301,850546577
A976492,ADRIANE,ACKERS,CONYTONIA,3540 RIDGEWOOD CT,WINSTON SALEM,NC,27107,850-54-6577
B956863,BARBARA ANN ACKERS,1402,FOREST KNOLLS CIR,WINSTON SALEM,NC,27101,4/19/07,
B807036,HOWARD L ACKERS,10217, ALEXANDER AVE   ,SOUTH GATE,CA,90280,2/10/77,
A778063,JUSTIN,ACKERS,ANTHONY,6405 ROBINHOOD TRACE DR,PFAFFTOWN,NC,27040,365-66-6965
A991091,JUSTIN,ACKERS,ANTHONY,6405 ROBINHOOD TRACE DR,PFAFFTOWN,NC,27040,365-66-6965
B823641,Justin Anthony Ackers,1440, CORAL RIDGE DR  # 211,CORAL SPRINGS,FL,33071,5/4/47,
B825570,JUSTIN  ACKERS,6405,ROBINHOOD TRACE DR,PFAFFTOWN,NC,27040,5/4/47,
B875113,JUSTIN ANTHONY ACKERS,6405,ROBINHOOD TRACE DR,PFAFFTOWN,NC,27040,5/4/47,
B984257,JUSTIN ANTHONY ACKERS,6405,ROBINHOOD TRACE DR,PFAFFTOWN,NC,27040,5/4/47,
A900599,THEODORE,ACKERS,LENARD,3540 ridgewood ct,winston salem,nc,27107,975284212
A833058,JOSHUA,ACKERSON,GARY,5755 gayray st,clemmons,nc,27012,569455930
A951377,JOSHUA,ACKERSON,,5755 GAYRAY ST,CLEMMONS,NC,27012,569-45-5930
A797342,EUGENE,ACKERT,MARSHALL,327 HANOVER ARMS CT,WINSTON SALEM,NC,27104,325-15-3880
A981833,EUGENE,ACKERT,MARSHALL,327 HANOVER ARMS CT,WINSTON SALEM,NC,27104,325-15-3880
B970467,EUGENE MARSHALL ACKERT,327,HANOVER ARMS CT,WINSTON SALEM,NC,27104,4/25/57,
B769313,SUZANNE  ACKERT,327,HANOVER ARMS CT,WINSTON SALEM,NC,27104,8/31/48,
B889562,SUZANNE B ACKERT,327,HANOVER ARMS CT,WINSTON SALEM,NC,27104,8/31/48,
B927235,SUZANNE BOWEN ACKERT,327,HANOVER ARMS CT,WINSTON SALEM,NC,27104,8/31/48,
B996634,DANIEL ROSS ACKLEY,2671,REYNOLDS DR,WINSTON SALEM,NC,27104,9/12/56,
A828916,Elizabeth,Ackley,Blair,2671 REYNOLDS DR,WINSTON SALEM,NC,27104,481-88-7025
B843555,ELIZABETH B ACKLEY,2671,REYNOLDS DR,WINSTON SALEM,NC,27104,4/10/55,
B987823,ELIZABETH BLAIR ACKLEY,2671,REYNOLDS DR,WINSTON SALEM,NC,27104,4/10/55,
A864681,EMILY,ACKLEY,REED,431 ARCHER RD,WINSTON SALEM,NC,27106,839667619
B804373,Emily Reed Ackley,431,archer rd,winston salem,nc,27106,2/2/58,
B811305,EMILY REED ACKLLEY,431,ARCHER RD,WINSTON SALEM,NC,27106,2/2/58,
B886757,EMILY REED ACKLEY,431,archer rd,winston salem,nc,27106,,
A974693,SARAH,ACKLEY,LYNN,2671 REYNOLDS DR,WINSTON SALEM,NC,27104,
B773648,SARAH LYNN ACKLEY,2671,REYNOLDS DR,WINSTON SALEM,NC,27104,1/15/67,
B790683,SARAH LYNN ACKLEY,2671,REYNOLDS DR,WINSTON SALEM,NC,27104,1/15/67,
B792625,SARAH LYNN ACKLEY,2671,REYNOLDS DR,WINSTON SALEM,NC,27104,1967115,
A738385,STEVEN,ACKLEY,RICHARD,431 ARCHER RD,WINSTON SALEM,NC,27106,838-81-9955
A925917,AMY,ACOCELLA,LYNN,410 MAGNOLIA BRANCH DR # 3,WINSTON SALEM,NC,27104,503-26-4199
A813403,ANTHONY,43611,A,1675 HAVERSHAM PARK DR,WINSTON SALEM,NC,27127,140-56-9853
B795469,CATHERINE LEIGH ACORD,10650,E JAHANT RD   ,ACAMPO,CA,95220,2015113,
A750556,MARK,ACORD,ELBRIDGE,3821 ROBBINS BROOK DR,WINSTON SALEM,NC,27107,638-71-9712
B769284,MARQUITA DENISE ACORN,1828,CROWNE PARK DR,WINSTON SALEM,NC,27106,2005330,
B774806,MARQUITA D ACORN,1828,CROWNE PARK DR,WINSTON SALEM,NC,27106,,
B814212,MARQUITA DENISE ACORN,1828,CROWNE PARK DR,WINSTON SALEM,NC,27106,,
B855952,MARQUITA DENISE ACCORN,1828,CROWNE PARK DR,WINSTON SALEM,NC,27106,3/30/05,
B864686,MARQUITA DENISE ACORN,1828,CROWNE PARK DR,WINSTON SALEM,NC,27106,3/30/05,
B829176,DANIEL NA ACOSTA LAUREANO,9597, VILLAGE TREE DR   ,ELK GROVE,CA,95758,1925718,
B772549,CAMILA LIBETH ACOSTA MEDINA,1620,WHARTON AVE,WINSTON SALEM,NC,27127,8/4/96,
A814966,ALVARO,ACOSTA,ANDRES,1021 SALISBURY ST # A,KERNERSVILLE,NC,27284,555794915
B967340,A ANDRES ACOSTAA,1021,SALISBURY ST # A,KERNERSVILLE,NC,27284,5/5/88,
A828400,AMBER,ACOSTA,RENEE,4026 HILDA ST,WINSTON SALEM,NC,27101,131-99-4577
A893235,AMBER,ACOSTA,RENEE,4026 HILDA ST,WINSTON SALEM,NC,27101,131-99-4577
B966427,BRITTANY P ACOSTA,3051,WATERFORD RD,WINSTON SALEM,NC,27106,2/7/27,
A774104,DAMARYS,ACOSTA,MIGUELINA,2230 EMERALD CREEK CT,WINSTON SALEM,NC,27127,418-74-5721
B751932,DAMARYS MIGUELINA ACOSTA,2230,EMERALD CREEK CT,WINSTON SALEM,NC,27127,11/17/88,
B936599,DAMARYS M ACOSTA,2230,EMERALD CREEK CT,WINSTON SALEM,NC,27127,11/17/88,
A758347,EDWIN,ACOSTA,ALBERTO,527 WELLS ST,WINSTON SALEM,NC,27127,626-48-7060
B950980,EDWIN ALBERTO ACOSTA,527,WELLS ST,WINSTON SALEM,NC,27127,10/27/44,
B863517,EVELYN NA ACOSTA,4540,REIDSVILLE RD,WINSTON SALEM,NC,27101,5/10/09,
A744519,JATNNA,ACOSTA,K,1089 STAFFORD PLACE CIR # 204,WINSTON SALEM,NC,27127,312629281
A781661,JATNNA,ACOSTA,KATIUSKA,1089 STAFFORD PLACE CIR # 204,WINSTON SALEM,NC,27127,312-62-9281
B911593,JATNNA KATIUSKA ACOSTA,1089,STAFFORD PLACE CIR # 204,WINSTON SALEM,NC,27127,8/15/39,
A797267,JOSUE,ACOSTA,GEOVANNI,3051 WATERFORD RD,WINSTON SALEM,NC,27106,265-24-4098
A915654,JOSUE,ACOSTA,G,3051 WATERFORD RD,WINSTON SALEM,NC,27106,265-24-4098
A946176,JOSUE,ACOSTA,GEOVANNI,3051 WATERFORD RD,WINSTON SALEM,NC,27106,265-24-4098
B856600,LAURA PATRICIA ACOSSTA,2230,EMERALD CREEK CT,WINSTON SALEM,NC,27127,6/28/42,
B935169,LAURA PATRICIA ACOSTA,2230,EMERALD CREEK CT,WINSTON SALEM,NC,27127,1942628,
B942408,LAURA PATRICIA ACOSTA,2230,EMERALD CREEK CT,WINSTON SALEM,NC,27127,6/28/42,
B787192,LETICIA MILENA ACOSTA,280,CREEKVIEW DR,KERNERSVILLE,NC,27284,11/15/38,
B905534,LETICIA MILENA ACOSTA,280,CREEKVIEW DR,KERNERSVILLE,NC,27284,11/15/38,
B913049, MILENA ACOSTA,280,CREEKVIEW DR,KERNERSVILLE,NC,27284,11/15/38,
B925729,LETICIA MILENA ACOSTA,280,CREEKVIEW DR,KERNERSVILLE,NC,27284,11/15/38,
B763176,LETTY NA ACOSTA,606,OAK SUMMIT RD,WINSTON SALEM,NC,27105,5/6/89,
A827108,LIEGH,ACOSTA,TAYLOR,2429 HILLTOP DR,WINSTON SALEM,NC,27106,741149318
B880909,LIEGH T ACOSTA,2429,HILLTOP DR,WINSTON SALEM,NC,27106,4/1/35,
B966028,LIEGH TAYLOR ACOSTA,8704, DELAND AVE   ,FORT PIERCE,FL,34951,193541,
B992105,L T ACOSTA,2429,HILLTOP DR,WINSTON SALEM,NC,27106,4/1/35,
B951852,MAURICIO NA ACOSTA,324,E CHARLES BUSSEY AVE   ,LITTLE ROCK,AR,72206,7/12/37,
A929730,PAMELA,ACOSTA,MARIEL,601 S CHURCH ST # 119,WINSTON SALEM,NC,27101,875-75-1091
A756969,PATRICK,ACOSTA,,2429 HILLTOP DR,WINSTON SALEM,NC,27106,206-19-1303
B876242,PATRICK NA ACOSTA,2429,HILLTOP DR,WINSTON SALEM,NC,27106,1978710,
A798816,Valeria,Acosta,NANA,601 S CHURCH ST # 119,WINSTON SALEM,NC,27101,956-47-3041
A950575,VALERIA,ACOSTA,,601 S CHURCH ST # 119,WINSTON SALEM,NC,27101,956-47-3041
A997915,VICKY,ACOSTA,STANLEY,4007 GRANBY ST,WINSTON SALEM,NC,27101,102-22-1218
B812443,VICKY STANLEY ACOSTA,4007,GRANBY ST,WINSTON SALEM,NC,27101,9/15/27,
B862320,YEXEENIA ALTAGRACIA ACOSTA,2090,ARDMORE VILLAGE LN,WINSTON SALEM,NC,27127,10/6/88,
B997197,YEXENIA ALTAGRACIA ACOSTA,2090,ARDMORE VILLAGE LN,WINSTON SALEM,NC,27127,10/6/88,
B860240,JOSEFINA ALTAGRACIA ACOSTA-HERRERA,2090,ARDMORE VILLAGE LN,WINSTON SALEM,NC,27127,11/8/72,
B978075,Josefina Altagracia 43866,2090,ardmore village ln,winston salem,nc,27127,11/8/72,
A988297,HAROLD,ACOSTA-VALENTIN,,1516 ABBOTTS CREEK CIR,KERNERSVILLE,NC,27284,218-13-7759
A989358,HAROLD,ACOSTA-VALENTIN,,1516 ABBOTTS CREEK CIR,KERNERSVILLE,NC,27284,218-13-7759
A747238,ALEXUS,ACREE,ROSE,8570 WATERFORD VILLAGE CT,CLEMMONS,NC,27012,411-54-1711
A804917,ALEXUS,ACREE,ROSE,8570 WATERFORD VILLAGE CT,CLEMMONS,NC,27012,411-54-1711
A967622,ALEXUS,ACREE,ROSE,8570 WATERFORD VILLAGE CT,CLEMMONS,NC,27012,411541711
A788177,EVELYN,ACREE,PIGFORD,8570 WATERFORD VILLAGE CT,CLEMMONS,NC,27012,260-87-9455
B950476,EVELYN PIGFORD ACREE,8570,WATERFORD VILLAGE CT,CLEMMONS,NC,27012,2/6/32,
B963729,EVELLYN P ACREE,8570,WATERFORD VILLAGE CT,CLEMMONS,NC,27012,2/6/32,
A902816,JOPPA,ACREE,,8570 WATERFORD VILLAGE CT,CLEMMONS,NC,27012,891-11-6543
A923396,LESLIE,ACREE,DYBA,123  WALKER CIR E  ,CRESTVIEW,FL,32539,243-36-7632
B828906,LESLIE DYBA ACREE,404,ROLLER MILL DR,LEWISVILLE,NC,27023,12/17/08,
A841849,,ACREE,,404 ROLLER MILL DR,LEWISVILLE,NC,27023,
A867689,WILLIAM,ACREE,MAXWELL,404 ROLLER MILL DR,LEWISVILLE,NC,27023,408-61-1921
B945900,WILLIAM MAXWELL ACREE,404,ROLLER MILL DR,LEWISVILLE,NC,27023,7/4/06,
B985694, MAXWELL ACREE,404,ROLLER MILL DR,LEWISVILLE,NC,27023,7/4/06,
A939928,KENRICK,ACRES,VICTOR,1427 CLARK AVE,WINSTON SALEM,NC,27105,132-54-1149
A972951,KENRICK,ACRES,VICTOR,1427 CLARK AVE,WINSTON SALEM,NC,27105,132541149
A826946,BRADFORD,ACREY,HERBERT,1595 MALLORY CIR # 302,WINSTON SALEM,NC,27106,670-11-6879
B804692,CLINTON PATRICK ACREY,651,BRENTWOOD CT,WINSTON SALEM,NC,27104,,
B945227,PATRICIA H ACREY,420, LAKEBRIDGE PLAZA DR  APT 307,ORMOND BEACH,FL,32174,3/12/59,
A790381,Stuart,Acrey,Moorman,651 BRENTWOOD CT,WINSTON SALEM,NC,27104,265-27-2833
A894463,STUART,ACREY,MOORMAN,651 BRENTWOOD CT,WINSTON SALEM,NC,27104,265-27-2833
B835229,STUART MOORMAN ACREY,651,BRENTWOOD CT,WINSTON SALEM,NC,27104,9/6/37,
B929767,STUART  ACREY,651,brentwood ct,winston salem,nc,27104,9/6/37,
B944046,STUART  ACREY,651,BRENTWOOD CT,WINSTON SALEM,NC,27104,9/6/37,
A907251,MARQUITA,ACRON,DENISE,1828 CROWNE PARK DR,WINSTON SALEM,NC,27106,
A919959,MARQUITA,ACRON,DENISE,6404  merriewood dr   ,orlando,fl,32818,744-52-5956
B811926,MARQUITA DENISE ACRON,1828,CROWNE PARK DR,WINSTON SALEM,NC,27106,,
B820600,ACTON KLYMAN KATHERINE,305,ROCKMONT DR,WINSTON SALEM,NC,27104,1/2/01,
A844949,CRISTINA,ACUNA,HERNANDEZ,120 KIGER FARM RD,WINSTON SALEM,NC,27105,296-17-8249
A896828,CRISTINA,ACUNA,HERNANDEZ,120 KIGER FARM RD,WINSTON SALEM,NC,27105,296-17-8249
A928027,CRISTINA,ACUNA,,4178  MITZI DR   ,SAN JOSE,CA,95117,296-17-8249
B777851,CRISTINA HERNANDEZ ACUNA,120,KIGER FARM RD,WINSTON SALEM,NC,27105,6/23/77,
B920315,CRISTINA HERNANDEZ ACUNA,120,KIGER FARM RD,WINSTON SALEM,NC,27105,6/23/77,
A762219,FREDDY,ACUNA,O,3409 UNIVERSITY PKWY,WINSTON SALEM,NC,27106,287-83-7257
A829829,FREDDY,ACUNA,OSWALDO,3409 UNIVERSITY PKWY,WINSTON SALEM,NC,27106,287-83-7257
A866507,FREDDY,ACUNA,OSWALDO,3409 UNIVERSITY PKWY,WINSTON SALEM,NC,27106,287-83-7257
A897996,FREDDY,ACUNA,OSWALDO,3409 UNIVERSITY PKWY,WINSTON SALEM,NC,27106,287-83-7257
A916337,FREDDY,ACUNA,,3409 UNIVERSITY PKWY,WINSTON SALEM,NC,27106,287-83-7257
B765079,JOSHUA NA ACUNA,3409,UNIVERSITY PKWY,WINSTON SALEM,NC,27106,8/2/84,
B784906,JOSHUA NA ACUNA,3409,UNIVERSITY PKWY,WINSTON SALEM,NC,27106,8/2/84,
B922960,JOSHUA NA ACUNA,3409,UNIVERSITY PKWY,WINSTON SALEM,NC,27106,8/2/84,
B861454,KEVIN LEONEL ACUNA,4240,SADDLEWOOD FOREST DR,WINSTON SALEM,NC,27106,5/26/10,
A787335,MIGUEL,AACUNA,,5483 COUNTRYSIDE DR # H,WINSTON SALEM,NC,27105,411-44-1063
A949915,MIGUEL,ACUNA,ANGEL,5483 COUNTRYSIDE DR # H,WINSTON SALEM,NC,27105,411-44-1063
B754210,MIGUEL ANGEL ACUNA,5483,COUNTRYSIDE DR # H,WINSTON SALEM,NC,27105,2/21/68,
A861410,NALLEY,ACUNA,,3409 UNIVERSITY PKWY,WINSTON SALEM,NC,27106,767-32-8150
A966254,NALLEY,ACUNA,,3409 UNIVERSITY PKWY,WINSTON SALEM,NC,27106,767-32-8150
B830047,TANIA R ACUNA,4240,SADDLEWOOD FOREST DR,WINSTON SALEM,NC,27106,12/23/85,
B832167,TANIA R ACUNA,4240,SADDLEWOOD FOREST DR,WINSTON SALEM,NC,27106,12/23/85,
A815439,XAVIER,ACUNA,,4240 SADDLEWOOD FOREST DR,WINSTON SALEM,NC,27106,374-60-9617
